#"Step","Time (ps)","Temperature (K)","Speed (ns/day)"
1645000,3289.9999999360257,298.8593831945046,480
1650000,3299.999999935789,301.49625757813465,480
1655000,3309.9999999355528,299.15839787784216,480
1660000,3319.9999999353163,300.6544883512764,480
1665000,3329.99999993508,297.8188014837235,480
1670000,3339.9999999348433,298.7777975555282,480
1675000,3349.999999934607,300.636048670272,480
1680000,3359.9999999343704,300.4438249452693,480
1685000,3369.999999934134,301.0326123615131,480
1690000,3379.9999999338975,302.8979165436914,480
1695000,3389.999999933661,298.0873486845383,480
1700000,3399.9999999334245,302.50820693052157,480
1705000,3409.999999933188,300.32000934140274,480
1710000,3419.9999999329516,300.7468415258033,480
1715000,3429.999999932715,303.2852161745717,480
1720000,3439.9999999324787,301.27093528902685,480
1725000,3449.999999932242,301.8560303470839,480
1730000,3459.9999999320057,298.5913003022043,480
1735000,3469.9999999317693,299.8676401887047,480
1740000,3479.999999931533,298.6669825900677,480
1745000,3489.9999999312963,303.5197583041818,480
1750000,3499.99999993106,302.96413578183075,480
1755000,3509.9999999308234,299.4159564438138,480
1760000,3519.999999930587,297.1769944571097,480
1765000,3529.9999999303504,300.5302747686832,480
1770000,3539.999999930114,300.03806352345526,480
1775000,3549.9999999298775,300.3660422141259,480
1780000,3559.999999929641,302.1245333280402,480
1785000,3569.9999999294046,300.55116865183567,480
1790000,3579.999999929168,301.0011057123149,480
1795000,3589.9999999289316,301.06511395752807,480
1800000,3599.999999928695,300.1465127264848,480
1805000,3609.9999999284587,299.59548906942024,480
1810000,3619.999999928222,300.6867688479988,480
1815000,3629.9999999279858,302.4227962737829,480
1820000,3639.9999999277493,300.41733725001353,480
1825000,3649.999999927513,299.6108996901158,480
1830000,3659.9999999272763,298.4204126589392,480
1835000,3669.99999992704,299.9716452959526,480
1840000,3679.9999999268034,300.28894489078976,480
1845000,3689.999999926567,301.300584704167,480
1850000,3699.9999999263305,298.5879174830272,480
1855000,3709.999999926094,299.0354887810754,480
1860000,3719.9999999258575,300.5184901763866,480
1865000,3729.999999925621,297.7769252777015,480
1870000,3739.9999999253846,298.931439453969,480
1875000,3749.999999925148,298.57511583398457,480
1880000,3759.9999999249117,300.083632087664,480
1885000,3769.999999924675,299.0461678769089,480
1890000,3779.9999999244387,300.15206231872946,480
1895000,3789.9999999242023,300.3307105471655,480
1900000,3799.999999923966,300.67330390107827,480
1905000,3809.9999999237293,299.90020811450745,480
1910000,3819.999999923493,300.1311905455063,480
1915000,3829.9999999232564,301.4221450952488,480
1920000,3839.99999992302,300.92394205919095,480
1925000,3849.9999999227834,299.47932350107834,480
1930000,3859.999999922547,300.62337968080493,480
1935000,3869.9999999223105,300.88827874329155,480
1940000,3879.999999922074,300.98998441789615,480
1945000,3889.9999999218376,301.26080894142495,480
1950000,3899.999999921601,300.74071707539775,480
1955000,3909.9999999213646,299.6961113574911,480
1960000,3919.999999921128,300.0485878497839,480
1965000,3929.9999999208917,300.1387079214553,480
1970000,3939.9999999206552,299.9209251182258,480
1975000,3949.9999999204188,304.55467987307173,480
1980000,3959.9999999201823,297.81597141277797,480
1985000,3969.999999919946,301.2896181792531,480
1990000,3979.9999999197094,297.4454753281367,480
1995000,3989.999999919473,299.86954164262124,480
2000000,3999.9999999192364,301.936576819385,480
2005000,4009.999999919,299.1424345089151,480
2010000,4019.9999999187635,300.2426688088447,480
2015000,4029.999999918527,300.2549619295143,480
2020000,4039.9999999182905,300.0742795875862,480
2025000,4049.999999918054,302.4529099974376,480
2030000,4059.9999999178176,297.62368135798744,480
2035000,4069.999999917581,299.6837519070337,480
2040000,4079.9999999173447,299.48376759685993,480
2045000,4089.999999917108,300.1391059001821,480
2050000,4099.999999917781,300.7056065077299,480
2055000,4109.999999919818,299.66831917640883,480
2060000,4119.999999921855,299.17332208009395,480
2065000,4129.999999923893,302.56007682456993,480
2070000,4139.99999992593,298.9629903230257,480
2075000,4149.999999927967,297.7519410576356,480
2080000,4159.999999930004,300.639674698671,480
2085000,4169.999999932042,304.5399988800419,480
2090000,4179.999999934079,299.56108601948876,480
2095000,4189.999999936116,299.58197990264125,480
2100000,4199.999999938153,299.6821157722683,480
2105000,4209.999999940191,300.717435319885,480
2110000,4219.999999942228,300.57679405985016,480
2115000,4229.999999944265,301.6013018520579,480
2120000,4239.9999999463025,299.8483382204591,480
2125000,4249.99999994834,299.1610068494951,480
2130000,4259.999999950377,302.1373128671536,480
2135000,4269.999999952414,299.6359502399695,480
2140000,4279.999999954452,300.1983162907453,480
2145000,4289.999999956489,300.78431785590215,480
2150000,4299.999999958526,300.42213510466337,480
2155000,4309.999999960563,301.44567005998346,480
2160000,4319.999999962601,303.3895750406878,480
2165000,4329.999999964638,300.6059128366881,480
2170000,4339.999999966675,295.99583781608163,480
2175000,4349.9999999687125,303.20829573066965,480
2180000,4359.99999997075,300.5495767369288,480
2185000,4369.999999972787,299.44430137312753,480
2190000,4379.999999974824,299.6218662150297,480
2195000,4389.999999976862,301.4562607160999,480
2200000,4399.999999978899,299.74431100328195,480
2205000,4409.999999980936,298.54077911384087,480
2210000,4419.999999982973,298.1760758306662,480
2215000,4429.999999985011,298.3585490768645,480
2220000,4439.999999987048,299.3045666201925,480
2225000,4449.999999989085,300.98797241433334,480
2230000,4459.999999991122,300.09791510196715,480
2235000,4469.99999999316,300.3414117529282,480
2240000,4479.999999995197,300.76269434508407,480
2245000,4489.999999997234,303.5805163897934,480
2250000,4499.9999999992715,300.7279375362844,480
2255000,4510.000000001309,301.07448856753507,480
2260000,4520.000000003346,297.55425618010514,480
2265000,4530.000000005383,301.9299659505357,480
2270000,4540.000000007421,300.0403629560985,480
2275000,4550.000000009458,298.4154379248553,480
2280000,4560.000000011495,297.1976009111818,480
2285000,4570.000000013532,297.7673074584726,480
2290000,4580.00000001557,298.5408233336994,480
2295000,4590.000000017607,301.9957872099482,480
2300000,4600.000000019644,297.7440478128891,480
2305000,4610.000000021681,301.5253542450433,480
2310000,4620.000000023719,299.6665282721387,480
2315000,4630.000000025756,301.6619493880232,480
2320000,4640.000000027793,301.0906288158962,480
2325000,4650.0000000298305,299.78468373411414,480
2330000,4660.000000031868,301.2214532673388,480
2335000,4670.000000033905,299.22079209821925,480
2340000,4680.000000035942,303.17159324809495,480
2345000,4690.00000003798,301.62975733101786,480
2350000,4700.000000040017,301.9052912694794,480
2355000,4710.000000042054,300.3284995542393,480
2360000,4720.000000044091,299.85609880563004,480
2365000,4730.000000046129,300.10611788572334,480
2370000,4740.000000048166,300.0232940907083,480
2375000,4750.000000050203,300.9579250204664,480
2380000,4760.0000000522405,301.0601392234441,480
2385000,4770.000000054278,298.62377978829,480
2390000,4780.000000056315,301.1093338160518,480
2395000,4790.000000058352,299.37091851790734,480
2400000,4800.0000000603895,301.8286140347992,480
2405000,4810.000000062427,300.966415233303,480
2410000,4820.000000064464,303.8615114807826,480
2415000,4830.000000066501,296.3354905494026,480
2420000,4840.000000068539,300.83556867193124,480
2425000,4850.000000070576,299.35988566320566,480
2430000,4860.000000072613,299.44458880220793,480
2435000,4870.00000007465,300.188322602719,480
2440000,4880.000000076688,301.8569368541837,480
2445000,4890.000000078725,301.25888537757913,480
2450000,4900.000000080762,301.1474513340993,480
2455000,4910.0000000827995,300.5292798218664,480
2460000,4920.000000084837,302.4893029410026,480
2465000,4930.000000086874,300.0140521402769,480
2470000,4940.000000088911,302.2327614317771,480
2475000,4950.000000090949,301.09631106771656,480
2480000,4960.000000092986,300.8543178919453,480
2485000,4970.000000095023,299.8812156852715,480
2490000,4980.00000009706,297.3042149900825,480
2495000,4990.000000099098,301.98588196163894,480
2500000,5000.000000101135,298.3560285449286,480
2505000,5010.000000103172,301.00236597828285,480
2510000,5020.000000105209,300.45921345603557,480
2515000,5030.000000107247,298.99266184809517,480
2520000,5040.000000109284,298.3058390055042,480
2525000,5050.000000111321,302.26970712357365,480
2530000,5060.0000001133585,299.5372294058152,480
2535000,5070.000000115396,297.99422166248723,480
2540000,5080.000000117433,299.9021758982118,480
2545000,5090.00000011947,298.5125005143149,480
2550000,5100.000000121508,301.94263494000273,480
2555000,5110.000000123545,300.66078968111606,480
2560000,5120.000000125582,299.129677079731,480
2565000,5130.000000127619,300.40097590235973,480
2570000,5140.000000129657,300.34273834868395,480
2575000,5150.000000131694,303.04143209453025,480
2580000,5160.000000133731,299.8644121390325,480
2585000,5170.0000001357685,300.6311844858344,480
2590000,5180.000000137806,298.41521682556265,480
2595000,5190.000000139843,297.9469948535839,480
2600000,5200.00000014188,298.0459810068893,480
2605000,5210.0000001439175,299.6334739278921,480
2610000,5220.000000145955,301.62104601888865,480
2615000,5230.000000147992,296.70364298154215,480
2620000,5240.000000150029,298.9717900748719,480
2625000,5250.000000152067,301.11096995081715,480
2630000,5260.000000154104,298.0365621770237,480
2635000,5270.000000156141,298.32695398794925,480
2640000,5280.000000158178,298.76419994903216,480
2645000,5290.000000160216,299.2754699532838,480
2650000,5300.000000162253,298.73892829988586,480
2655000,5310.00000016429,298.7261266508432,480
2660000,5320.0000001663275,303.5403647582538,480
2665000,5330.000000168365,300.0594659349808,480
2670000,5340.000000170402,300.35611485588737,480
2675000,5350.000000172439,301.7151016579687,480
2680000,5360.000000174477,298.0480372303106,480
2685000,5370.000000176514,298.9231482304958,480
2690000,5380.000000178551,298.2026740755682,480
2695000,5390.000000180588,300.99055927605696,480
2700000,5400.000000182626,299.9120590365918,480
2705000,5410.000000184663,299.60391295246905,480
2710000,5420.0000001867,300.61721101054087,480
2715000,5430.000000188737,300.67421040817806,480
2720000,5440.000000190775,301.18797883443625,480
2725000,5450.000000192812,301.5819556639537,480
2730000,5460.000000194849,300.0633130626723,480
2735000,5470.0000001968865,302.73253427281253,480
2740000,5480.000000198924,299.40266837632737,480
2745000,5490.000000200961,301.02120363801396,480
2750000,5500.000000202998,300.5205906196665,480
2755000,5510.000000205036,300.962789204904,480
2760000,5520.000000207073,299.6147247078781,480
2765000,5530.00000020911,299.608135948958,480
2770000,5540.000000211147,297.61936992178136,480
2775000,5550.000000213185,299.7330349393584,480
2780000,5560.000000215222,296.21733508742716,480
2785000,5570.000000217259,300.4007548030671,480
2790000,5580.000000219296,302.33404701772577,480
2795000,5590.000000221334,301.7142614806568,480
2800000,5600.000000223371,298.5302990073708,480
2805000,5610.000000225408,300.6492704079706,480
2810000,5620.0000002274455,298.8295568999303,480
2815000,5630.000000229483,299.4268566389399,480
2820000,5640.00000023152,300.33477877414964,480
2825000,5650.000000233557,299.55549220738556,480
2830000,5660.000000235595,298.66682782056284,480
2835000,5670.000000237632,300.3725646432582,480
2840000,5680.000000239669,298.68661620725226,480
2845000,5690.000000241706,300.6297694503616,480
2850000,5700.000000243744,298.8759214215924,480
2855000,5710.000000245781,302.6400705486394,480
2860000,5720.000000247818,299.7868283972526,480
2865000,5730.0000002498555,302.4223319652684,480
2870000,5740.000000251893,301.84895516972017,480
2875000,5750.00000025393,298.8883029819791,480
2880000,5760.000000255967,299.3738370285699,480
2885000,5770.000000258005,302.41616329500437,480
2890000,5780.000000260042,300.250208294723,480
2895000,5790.000000262079,300.2678299083447,480
2900000,5800.000000264116,301.9740310395546,480
2905000,5810.000000266154,300.3007958128742,480
2910000,5820.000000268191,300.480615867561,480
2915000,5830.000000270228,300.30599164625073,480
2920000,5840.000000272265,298.4003368431694,480
2925000,5850.000000274303,299.98252338114946,480
2930000,5860.00000027634,299.0167174511321,480
2935000,5870.000000278377,300.719801082316,480
2940000,5880.0000002804145,300.88211007302743,480
2945000,5890.000000282452,306.1509283260623,480
2950000,5900.000000284489,301.14873370999646,480
2955000,5910.000000286526,299.7042699213887,480
2960000,5920.000000288564,301.1300508197702,480
2965000,5930.000000290601,301.2464595973339,480
2970000,5940.000000292638,299.3853341917861,480
2975000,5950.000000294675,303.34385170697425,480
2980000,5960.000000296713,299.0845507141075,480
2985000,5970.00000029875,299.2786758930268,480
2990000,5980.000000300787,299.9959662181406,480
2995000,5990.000000302824,301.02429902811065,480
3000000,6000.000000304862,300.9010140625464,480
3005000,6010.000000306899,302.05287504730245,480
3010000,6020.000000308936,300.7454043804013,480
3015000,6030.0000003109735,300.3642291999265,480
3020000,6040.000000313011,300.58132659534886,480
3025000,6050.000000315048,300.37988302984394,480
3030000,6060.000000317085,300.17346473025503,480
3035000,6070.000000319123,298.1849861321587,480
3040000,6080.00000032116,301.8906987161666,480
3045000,6090.000000323197,298.146337975809,480
3050000,6100.000000325234,300.9487272898935,480
3055000,6110.000000327272,300.1141216801161,480
3060000,6120.000000329309,299.6730728112002,480
3065000,6130.000000331346,298.65017904382864,480
3070000,6140.0000003333835,301.41814319805246,480
3075000,6150.000000335421,301.344318144247,480
3080000,6160.000000337458,299.05399479186764,480
3085000,6170.000000339495,300.73134246539075,480
3090000,6180.0000003415325,301.3505973641574,480
3095000,6190.00000034357,301.5561533765051,480
3100000,6200.000000345607,301.26348424286556,480
3105000,6210.000000347644,299.0512752705684,480
3110000,6220.000000349682,298.8234324495248,480
3115000,6230.000000351719,303.59743048567873,480
3120000,6240.000000353756,300.26420387994574,480
3125000,6250.000000355793,298.9707066883381,480
3130000,6260.000000357831,300.5211212579688,480
3135000,6270.000000359868,300.68113081603695,480
3140000,6280.000000361905,303.2129167058854,480
3145000,6290.0000003639425,299.7532876345623,480
3150000,6300.00000036598,300.7261687419434,480
3155000,6310.000000368017,301.33531940303743,480
3160000,6320.000000370054,296.91074668893816,480
3165000,6330.000000372092,298.5004506028672,480
3170000,6340.000000374129,299.89092194421744,480
